strain,pca1,pca2,pca3,pca4,pca5,pca6,pca7,pca8,pca9,pca10
2e0a0d5c,0.6255633486472104,-3.1518942380838952,0.19409213459261726,-1.38819693257022,-1.1214416293031895,1.0785143279749327,-0.33596940539760034,-0.7970949404227212,0.45746833689157707,0.12640649409107754
52da464c,0.6253655682808477,-3.160590837826927,0.19220336499213234,-1.395249484369342,-1.129707937521998,1.0887604998642224,-0.34398408982828693,-0.8140353748143911,0.4739443469254861,0.1251195149896269
6c497fab,0.6263096301911938,-3.161699980253672,0.19347447996173625,-1.4026601883178553,-1.1368296330400898,1.0932220626367302,-0.33915851052558593,-0.8236861197332732,0.4910231574659392,0.12890466056119496
5216da66,0.6263541932767358,-3.1618716754658327,0.19345773606078226,-1.4041197163327759,-1.138565498627208,1.0938878572608952,-0.3394532603804376,-0.8238841452293163,0.4956732186755734,0.1320137236975781
45b643d6,0.15240933053311695,-3.701918113756208,-0.2265662236010071,-0.5863646442178087,-1.2068036734000707,-0.11053376055387303,-0.4622027357654399,-0.5787262152967538,0.5332047532942852,0.1552063109456973
5c26cb1,0.15134790806140036,-3.7027438670691284,-0.222178051783829,-0.5858094686184724,-1.2027704137434203,-0.1105245645753135,-0.4639986153508116,-0.5787105013595287,0.5442943666649985,0.15324572763763808
35e52c11,0.15331962684398687,-3.705191712891456,-0.21907766263803738,-0.5924863796121661,-1.1972344400433832,-0.11307100898163283,-0.45841504528616206,-0.5780712979033498,0.5363091282482721,0.15114954602055247
32655765,0.15285586385227293,-3.706198184629654,-0.22032473168644257,-0.5924421954038326,-1.2007147466483759,-0.1081135168570887,-0.4564081008864943,-0.5830690821748518,0.5330139846217224,0.1483283803737371
74633271,0.15187071713759864,-3.705271604957001,-0.21820933528759082,-0.5869311479861529,-1.1980157938530003,-0.11199510202924717,-0.4604994699834533,-0.5791940638935803,0.5427754365224277,0.14921784959756665
11eef016,0.15123651599557483,-3.7040075702598347,-0.2211637616160939,-0.586193699432575,-1.1989192862643379,-0.10689394263320315,-0.45664166284077534,-0.5844519544434885,0.5385350378574837,0.14540617414389811
2c5e7e75,0.14781942469192158,-3.6937276439984705,-0.22006682935576333,-0.5897076268032694,-1.2066182669165728,-0.10642723029760286,-0.4999501703201276,-0.5731672381523286,0.5222893496370455,0.14807890461733675
d4ea856,2.006470717781853,-2.176188365388139,-0.2197465507860323,-2.3189759505277117,0.39156632716467893,0.4225325008016361,-0.24584236943774018,-1.1378361041140346,-0.11934912722032975,0.5751084051826132
7b8960f0,2.007363101107502,-2.1784806048060803,-0.22077774161908767,-2.3233170045569276,0.39467352697811553,0.4327625138140651,-0.23927048711004462,-1.1390751340982785,-0.11212611807393127,0.5906005839260089
398abe78,2.006280908576575,-2.176571709120664,-0.22087303938170502,-2.318446782359741,0.3905431186810444,0.4218741739259031,-0.246414158534509,-1.1398077094977053,-0.12144669847999043,0.5760869960051106
73872ba1,2.005931340951214,-2.179355760734504,-0.22242299804286852,-2.317000595667456,0.39142388326550126,0.4174397619831958,-0.24504892451735463,-1.1365796639535783,-0.12854234690865585,0.5769401628605703
5b3c627b,2.0058215309859073,-2.176895534997222,-0.22061796362534605,-2.3182602028594377,0.38806076543450974,0.42246948265501566,-0.2507470735712587,-1.1386851397573543,-0.11829030401690534,0.5750934127357514
71349a76,2.005420411344236,-2.178641570650784,-0.22034485009069465,-2.3182717542524687,0.3879917232465013,0.4265540185036546,-0.246885660529194,-1.1412206993687335,-0.12215225054209836,0.5678626008266666
6bb57a5,2.0047187859533713,-2.168135001154607,-0.21854923225808193,-2.2978596421474,0.3828138459821662,0.41849578612124916,-0.23598457377177476,-1.0886345826888926,-0.12300145834331948,0.5499241217048974
4c317447,1.6707432138905471,-1.7734035540455722,-0.18852629788843298,-2.230422258773045,0.6394051364990245,0.6732469960106953,-0.2155575174770453,-1.3787613919552464,0.12506805240610136,0.6466173996308131
16d4d36c,0.26790974057863687,-3.0294245257983494,0.19294754057460367,-1.4447556839277151,-1.1234478054719057,2.086998342233606,0.35300929987381724,0.19374781732402171,-0.044712384647540515,0.0628035632701629
26044461,0.2825428964407864,-3.244364699738645,0.23816196310706841,-1.810970675272591,-1.4626719731437965,3.0905394627584024,0.8225894309700861,1.0471342586441201,-0.32192715973260116,-0.08265989614980479
bfa1cbd,0.2814153826709709,-3.2416660577615257,0.23862644119958254,-1.8179463637204218,-1.463753258658084,3.09034932606768,0.8163153129605558,1.0555809410126213,-0.3355977956461243,-0.06756434950419804
4f7ebac7,0.2829323352138291,-3.246923123822839,0.2389421869662054,-1.815820433538762,-1.4653868709186446,3.101691677530731,0.8280012487935275,1.0566731124964452,-0.32437427161796417,-0.08306146056152847
fc3d3e8,0.2823366153335672,-3.244213493930848,0.24075126743963488,-1.811422921590591,-1.4647950965234584,3.094845064170421,0.8221257674337002,1.051186759859658,-0.3224870630706032,-0.08318795001166941
63c497df,0.28265790832687926,-3.245326504259051,0.23691159188190172,-1.8128561845937268,-1.4669011919967216,3.095885588039625,0.8195324293417915,1.0475014709526416,-0.3224648091010334,-0.0825258707348016
787c4046,0.28272072442210655,-3.24726231028911,0.23812153248656834,-1.814999469674401,-1.4657029214475084,3.0971886038704044,0.8240440389476056,1.0475321581318053,-0.32241386746743234,-0.08041408205690169
1136669,0.2822244324527792,-3.244986840228315,0.23818891862716113,-1.811700860867712,-1.462788902387021,3.096007331726912,0.8236844675057761,1.0482436163160138,-0.3218091270401616,-0.08830555912675275
40aa25be,0.28310964802394095,-3.2446787954242713,0.23655288272115516,-1.8133025143114765,-1.4666921523095278,3.0972135480752585,0.8199471038549071,1.0494529410653135,-0.3179283523871845,-0.08149697679363248
4985d55f,0.28251942087796206,-3.2462380833128544,0.23800349560848966,-1.812155473957414,-1.4651499470606715,3.0931467316140604,0.8229234488193834,1.0484165045173832,-0.3210129175009198,-0.08298676977846682
656d4ca3,0.2812400380988801,-3.2438738102564377,0.23430059583491067,-1.8088542681011164,-1.4632969871591954,3.090509532525636,0.8373326755733455,1.0477001837762536,-0.32993953786671815,-0.0759368120270174
4edfa5e0,0.28280042656457344,-3.246108115958148,0.23830730372993159,-1.8127039678755317,-1.4630947360075626,3.091630473517313,0.8235909591563982,1.0505096329482198,-0.32281965036862265,-0.08458517941375968
39a74798,0.28205254019223464,-3.2470132335958852,0.23708155103594436,-1.8091991479402354,-1.4633439739641005,3.092390776203885,0.8265714146328974,1.0545673293993811,-0.3229585941870341,-0.08123375185890143
4691e7a5,0.28101994765055827,-3.24315654899231,0.23596846955932385,-1.809782734969374,-1.4602225444312864,3.0987645909695316,0.8152529072421033,1.0443405443812819,-0.31971583609812637,-0.08121449201972437
55a5364b,0.28304249702772205,-3.244916691445085,0.23674019274586416,-1.8120127862865918,-1.465861349730418,3.095732122920853,0.8237961166619002,1.0472833012622897,-0.32513228556491025,-0.08327790818647372
6d9306a0,0.28219878462531145,-3.244785706152925,0.23722687503452367,-1.8103449030516527,-1.4606239464094024,3.093868055025772,0.8266038434820872,1.0634838914760156,-0.3173622383911803,-0.07681003346670785
26346dd8,0.2824417340769233,-3.243324574467051,0.23823795692649416,-1.8112138769942288,-1.4657559852808792,3.095419991768493,0.8241242560380123,1.047102166504115,-0.32555441037525457,-0.08588544830954468
7e6be866,0.28289117926522395,-3.246013478588244,0.23844713452419555,-1.8125796011433395,-1.4639395519661824,3.0924395041216837,0.8231256508361927,1.0509032732355041,-0.31741634003240277,-0.08314437341599293
37054f11,0.2825623592226254,-3.2452364539414273,0.23829104483905694,-1.8122570916243639,-1.4641018954889053,3.094501247184693,0.824366442363941,1.050059084271338,-0.32294547046644034,-0.08300322031085741
4e7b0a90,0.28256235922262546,-3.2452364539414273,0.2382910448390577,-1.8122570916243643,-1.4641018954889053,3.0945012471846933,0.824366442363941,1.050059084271338,-0.32294547046644034,-0.08300322031085822
4ea5875,0.2812431958345794,-3.243893495773586,0.23882853340377264,-1.8160439565964441,-1.467695628830367,3.0898776238974754,0.829711144854367,1.0516427374512285,-0.32821469527725466,-0.07513287165224117
528c9ac8,0.28306183824405734,-3.244929410422793,0.23597152339100444,-1.8122123448461411,-1.4585487687318173,3.0956605869977776,0.8262129303707116,1.0410272231720237,-0.3284458736814265,-0.07807896981062734
167c2f45,0.28308934706074884,-3.2429880345475697,0.23816515244804037,-1.8143932352565526,-1.4637060413728877,3.0926687126226367,0.8207774967567605,1.054681299243428,-0.3217177181373241,-0.08244014208240164
3e2c4cbf,0.28328521772960175,-3.246377666113116,0.24021571894172808,-1.8142880966382158,-1.461728887218193,3.0915370776628106,0.8228933263091501,1.0454120212588278,-0.3277560663719706,-0.0831289068178916
739ef6ea,0.2833909197596789,-3.2446578476572907,0.23659427449736314,-1.8117191742413734,-1.4649546267046172,3.093793595655226,0.8237205056210828,1.0512538730958096,-0.3185918173481987,-0.08258035889992314
fadecf,0.28265017092055067,-3.244084717628029,0.23684264660267687,-1.8114768186575887,-1.4643850693850278,3.096073579091842,0.821218549783114,1.049024225032759,-0.32419536738424565,-0.08649945086715059
40ceaad1,0.309139021402979,-3.2420379825430072,0.2702422691945832,-1.9000690291670097,-1.3157178662206201,3.02700870318726,0.8505043368133656,1.1316229036755703,-0.32151363605830635,-0.1986709611125813
5159fa16,0.2815867340209771,-3.244862956642185,0.23845092649332728,-1.8144984863637292,-1.467122300349404,3.0946177945218576,0.8145161722085524,1.0506730445422032,-0.31925011290108124,-0.07925190195441975
61759e07,0.2831297686389836,-3.249439319018199,0.2374318157714232,-1.8192332036570904,-1.474195744332965,3.1206262544886347,0.8372915738914438,1.0723511128162049,-0.3346267775671485,-0.08700378795472616
5f4d4a23,0.28271036119966286,-3.2455957277456946,0.24435142993681624,-1.8093230385412578,-1.4681934009142357,3.0974075072026794,0.8273230291770995,1.0507372170155387,-0.32766942242747815,-0.0804062974924861
2316491a,0.2833699238023169,-3.244444968441438,0.23998156795801734,-1.8102017988271302,-1.4625769216292492,3.0958710692751814,0.8254087098029281,1.0449490489951243,-0.3285738216892032,-0.0821231297757554
3a3f5d7d,0.28209687550575646,-3.2470267917111997,0.23702087185476953,-1.8111758387445527,-1.4619106625685383,3.0949564214737744,0.8274263116405287,1.0459157699643322,-0.3236721336693157,-0.06976038559414309
390d2ea7,0.28245242739288734,-3.2445148072451184,0.2388029328758653,-1.8133493321168868,-1.4621908337975291,3.0952855544591165,0.8206397117793877,1.0518793123787158,-0.3185636053349327,-0.08451067878458796
65bcee8c,0.282055725322885,-3.244831160965235,0.2381997453545323,-1.8117237883105588,-1.462902381521879,3.0957250863373784,0.8246388026846955,1.049138666107107,-0.32290408625140343,-0.08086005107212807
6dec7bd1,0.2824594887791759,-3.24559851267112,0.23810837389485184,-1.8120001801603174,-1.4620736098454203,3.09424820597445,0.8258042029611723,1.0504890450129396,-0.3259966287979521,-0.0830081380915747
3c6a7f64,0.28304585990598335,-3.2422083066674303,0.23862188129341685,-1.8097946777340526,-1.4684596520220357,3.0958214385769924,0.8185314359651221,1.0478210321848094,-0.3324035740393417,-0.08066643497034652
77c147f3,0.28367110314130817,-3.2448951635630636,0.2362052597439815,-1.811899565216883,-1.4640179854325457,3.0918843958010567,0.8235172544200751,1.0521592341853137,-0.31899776473515556,-0.08299452469345467
66935ee8,0.29475582045730037,-3.24281701709558,0.3304820457644915,-1.7573954505852474,-1.4855224313491993,3.0958498421725325,0.8305470239871475,0.9923466832238552,-0.3954155479411295,-0.0586040211946269
f69533a,0.28292384359394573,-3.245429236732642,0.23630335310837453,-1.8109651887322906,-1.4658640650924064,3.0929572772367204,0.8232199095331825,1.0484138973752783,-0.3249163757889209,-0.08412493207484636
9b5f599,0.2825998566502664,-3.2436895270282964,0.23717984794985134,-1.8127407750726605,-1.4668183283181513,3.0930305980823793,0.8319303547687583,1.0455886475970775,-0.3220601394508606,-0.08737841660991684
2858d3f4,0.28337829573302625,-3.2461117978198843,0.24149298146458367,-1.811181076670102,-1.461570836168446,3.0911938279103492,0.8260344277338685,1.054541683727552,-0.3281361540171025,-0.08594751416505861
6fa12c18,0.28121560722903716,-3.243945693671396,0.2384690554338516,-1.8126060369469896,-1.464377564134834,3.0939285047149565,0.8235066868669798,1.0496394214559597,-0.3234576349633529,-0.0793669184336142
7e7c644c,0.2837511520635622,-3.2437299545376064,0.2372904523042913,-1.8131901877554533,-1.459841076769212,3.0942496305108125,0.8241780537763704,1.055139516848364,-0.3103290389175289,-0.08589447607772513
3d98b064,0.28313985681278336,-3.2444876184086473,0.24125502548640612,-1.810293657822179,-1.464053952350653,3.0949487462392793,0.8229888593271458,1.0515983689711463,-0.319738305434502,-0.08358247773597477
75148801,0.2769043756939201,-3.2406634361712494,0.22418828988722792,-1.8002572897102673,-1.394415909588144,3.1292416772302962,0.8821747281415914,0.9416668961261841,-0.29777249393294924,0.20666835178076506
6c8f6500,0.28273869212204616,-3.245663858326949,0.2389213023675528,-1.8160790997243055,-1.4624212753983865,3.0898237535437114,0.8238209960586528,1.048445797257083,-0.3259588866433409,-0.07932629789134575
3e78190a,0.2838847412191995,-3.244122739128945,0.23929708134555308,-1.8096558703255203,-1.4658570694425397,3.0917479380073405,0.8242359878091456,1.0563771619007671,-0.3100150975865134,-0.07905358534784075
c7925bb,0.28310204064897776,-3.2456853954875036,0.237132793862806,-1.8125607707803766,-1.464614421128207,3.0928159141905147,0.8229376538529476,1.0487031546789238,-0.32070076464832853,-0.08259923990270783
17519cc7,0.28337997973211193,-3.244241653092483,0.23845620342508442,-1.8108022853475123,-1.4652833321330208,3.09486641871645,0.8237585027808049,1.0490463058835042,-0.32468182811619173,-0.08509354765636323
4dee048c,0.2826935769893733,-3.245808616541075,0.23713877689722362,-1.8113420429900136,-1.4652241400641597,3.0926708035676254,0.823320820196231,1.0493642186521213,-0.3233168805689944,-0.08377740428870518
d0beb49,0.28287660044423985,-3.2455733829402282,0.237433025785348,-1.8124431094817137,-1.4622283730907526,3.092754773988418,0.8254929537693146,1.052261322562097,-0.32979840096239416,-0.0854669168846037
66a3962c,0.2829696567630072,-3.2443844701642437,0.2370473869802882,-1.812645646259039,-1.4618330186324875,3.0955545020860677,0.8235604737277381,1.0461978623020878,-0.32610777216414044,-0.08872388895199769
68a350e0,0.2829587892306442,-3.244865114018808,0.2377044393920039,-1.8125511209269964,-1.4640537951758663,3.0950005816230997,0.8248763321421215,1.0508126405450626,-0.32487490594593327,-0.08405526803738383
3e720fd8,0.2836677942213051,-3.248373762909775,0.2389218115367492,-1.818360220441081,-1.4613613945463264,3.0911687249551636,0.8215028571073315,1.0431452555764344,-0.32427869845119905,-0.08146719666031953
22d61f94,0.2821791807237325,-3.2463809466720734,0.23746052593705066,-1.8103302235334153,-1.4632685932085339,3.0927244859212815,0.8251259228705091,1.0502363506810373,-0.32287616827203064,-0.08246975505790448
697ab66b,0.28231526430950304,-3.2458589034755696,0.23815179731851047,-1.8125427485698729,-1.4655655634463445,3.0928859299813563,0.821970918642189,1.0491646016864236,-0.32156871554585037,-0.0814447539757322
65bb3108,0.28209952057895255,-3.252433122116823,0.23338649863924749,-1.8099794292298643,-1.4721363299439991,3.083108215292058,0.8207102282416255,1.0324862089337066,-0.3017348454111308,-0.0815500055080007
454ca6d,0.03355452244596057,-2.819986150757018,0.3760266709285593,-2.0809246968311825,-1.5886106239206659,3.0892686609676274,0.38143707830043294,1.082587774364728,-0.13873917517634052,-0.8854539576821173
587caf8e,0.03392058354917899,-2.820581688499574,0.37924593503548104,-2.080358159488475,-1.591174846088689,3.093574765915878,0.38219932964301384,1.0843331330415327,-0.1408011003153307,-0.8886417115745512
2a6d7184,0.282343888039487,-3.247023774291083,0.23853080252215714,-1.8150659416661092,-1.4679730507340243,3.1008019170988512,0.8278022102560441,1.056205457045376,-0.3252122384783978,-0.08257455482774075
4dd6a8fb,0.2825818082959014,-3.246108922632139,0.23842032647872277,-1.813546417032539,-1.465537000226537,3.0984761871341946,0.8261547148157128,1.0530092503032262,-0.3239741857674079,-0.08334612967049533
26aa67c3,0.2827963978108301,-3.2466267242566373,0.24198154388299356,-1.8165323074950361,-1.4687947854501378,3.1012143524302838,0.832352166754831,1.0490553001221803,-0.32711713452574964,-0.08333147749552884
