strain,umap_x,umap_y
46263d27,-9.120273,-15.57455
d484b9c,-12.377085,-9.895433
7c5af248,-9.501303,-15.089563
79f5ee84,-12.094132,-9.52461
17bbc928,-8.986329,-15.341708
88217b9,-12.391134,-9.779067
dffb200,-9.299054,-14.958845
56273c38,-11.075666,-8.635358
65341b49,-11.173969,-8.769201
3c2bca43,-9.547424,-15.360411
29b59d45,-9.414462,-15.805608
7bec8614,-11.282998,-8.852836
505241cc,-11.206343,-8.757682
6008692e,-11.155852,-8.737073
6000f36b,-11.053086,-8.714132
10bfc2b5,-11.173712,-8.786916
344f5104,-11.057752,-8.327963
454e0a2a,-9.264842,-15.361528
2bfba809,-10.914608,-8.456116
3a77c88e,-11.224777,-8.636022
717c86ca,-10.984385,-8.596024
715ae1ee,-10.771287,-8.755546
35bd4794,-9.02325,-15.658784
6b2a6b9d,-10.882832,-8.585249
6e9f8306,-6.939281,-5.897287
539e3e52,-10.874746,-8.576104
46e04fbc,-10.873378,-8.597641
263991e7,-9.032076,-15.372704
3e49a1de,-11.053513,-8.436818
616e5f2e,-9.463136,-15.253652
170d7484,-8.848218,-15.450302
72334a1,-12.51229,-9.899077
55cca66a,-9.137246,-15.454913
2a58ad7,-12.17291,-9.927109
28490d63,-9.260247,-15.846032
24fcc99,-9.05005,-15.241034
39f10928,-9.603032,-15.056737
2715941c,-9.3496275,-15.11829
342c1fec,-9.302308,-14.823465
3c44a0c7,-9.510326,-15.110598
65c20619,-9.451001,-15.131846
6b138f15,-9.27526,-14.971769
36d436d5,-9.356296,-14.952651
17fab0ef,-8.982777,-15.422608
6706308f,-9.672618,-15.532265
578f293e,-8.983872,-15.7303
2a624917,-8.945204,-15.536664
23005809,-8.959454,-15.626427
59035915,-9.395279,-15.208552
ae9eb99,-9.176332,-15.21066
4a696440,-8.962969,-15.510988
418f72bf,-8.793458,-15.446516
4b3804be,-9.216673,-15.721869
5c637b47,-8.979069,-15.29556
5ccdda59,-8.81739,-15.59641
17f35cae,-8.971502,-15.436006
73c011ad,-9.333892,-15.53801
78fb65cd,-9.283692,-15.7979145
2eb13e3d,-9.144895,-15.443955
688667b5,-8.938794,-15.341769
2c92e4bd,-9.14809,-15.824283
76aa49c1,-9.054232,-15.617416
2a652116,-8.939124,-15.365673
f6f4476,-8.824969,-15.471873
4c80cfb,-8.968905,-15.330393
3c565ba7,-8.7955675,-15.223589
4f889204,-9.037649,-15.29079
f0e94b7,-9.347152,-15.935994
1405046d,-8.900531,-15.557196
7fbd16b5,-8.810345,-15.326589
5d7203fb,-9.305078,-15.865387
2d939c80,-8.955659,-15.359524
25355ed2,-8.70709,-15.400744
1538715e,-8.788909,-15.511946
22720bf6,-9.200112,-15.3608675
7aaeb4fd,-9.083559,-15.274807
3eec1e4c,-8.762051,-15.483957
4f284842,-9.476669,-15.541642
773d6e3e,-9.028682,-15.51509
23ef8578,-8.90639,-15.856998
335f10a4,-8.748738,-15.444027
27cc4077,-8.899972,-15.324094
1d88fbe2,-9.083939,-15.437226
5e5484e2,-8.796122,-15.312753
1462f46d,-9.0482645,-15.1918335
4ad06c39,-9.082998,-15.034886
2f758899,-9.104931,-15.362065
71885bdc,-9.382372,-15.646135
1a88804,-9.856359,-15.2600565
3638e3b7,-9.440008,-15.505413
ee5a83d,-9.264411,-15.205108
3ae33246,-9.156638,-15.266716
3a11519f,-9.39128,-15.30081
2aeadd65,-9.207877,-15.171037
23805a2e,-8.808512,-15.397246
40a4d347,-9.657895,-15.416067
35e7dc57,-8.82316,-15.135228
15ff35b,-9.112188,-15.00407
1e1c2d02,-8.804097,-15.079999
3e0418b3,-8.94087,-15.392579
1b74bb22,-8.799986,-15.164766
7f7382d3,-8.895491,-15.411496
4f956b02,-9.533478,-15.112169
64622e88,-9.188385,-15.159389
51635328,-8.776813,-15.669649
3ad0a5,-9.143752,-15.028455
4afeab5f,-8.928737,-15.142662
4e7acdb,-8.984786,-15.19742
71826e8f,-9.231143,-14.975775
63a20108,-9.001766,-15.238435
349555af,-8.898012,-15.032048
20e2b159,-9.319208,-15.30119
5a21ecfe,-8.985959,-15.196167
320ab4d4,-9.215598,-15.070819
afe6b50,-9.006099,-15.31085
68ba64a8,-9.067309,-15.04164
5f0fb2a0,-9.275844,-15.048143
3b0ef73d,-8.952958,-15.084951
f8af5cc,-9.202858,-15.120636
5bd7b6f,-9.118051,-15.130384
253b4c04,-9.418941,-14.981028
3c4283cf,-9.453713,-15.317953
1d740540,-9.051041,-15.169671
6d366c2a,-9.257455,-15.214697
22a2578a,-9.311875,-15.075811
3f6e7e88,-8.870379,-15.34671
620d48d,-9.456173,-15.674301
66c23527,-9.201166,-14.879697
1a0c6196,-4.45496,-3.4306533
5b6f0c1e,-9.154736,-15.164966
4d0dbb22,-9.011137,-15.269429
39e1f132,-9.506913,-15.199542
33d4f9d7,-7.670106,-9.066469
636988b8,-11.777817,-10.014624
d96ec73,-9.249723,-14.927143
31190903,-10.9544,-8.616099
5d29b2d3,-9.810487,-15.447985
7d00e7e9,-10.945627,-8.572295
53f20abc,-11.090282,-8.463482
3598c6a1,-10.854924,-8.469076
c4657a9,9.931248,-4.691684
3b59eba,9.82787,-4.685962
6a1ca08f,-9.7224245,-15.033935
738da9cd,9.972081,-4.905639
64d4737c,9.919156,-4.9192786
e6e20ef,9.797779,-4.9752483
52d4fcb7,10.067352,-4.924811
4f1ef87d,9.888868,-4.8738675
5a5b0ffd,10.033264,-4.726652
203058d3,9.875402,-4.946439
4f5ad93e,9.945471,-5.0261307
76e6c41f,9.872188,-4.732281
2f3ef4fa,9.847379,-4.9862056
1c9591ae,9.860445,-4.7982273
565fab51,10.124446,-4.9219904
23ebbf8a,9.797907,-4.9542766
7f5f85d1,9.849476,-4.918949
795fdf09,10.136094,-4.8793707
138d4915,10.056123,-4.765245
219e16bb,9.949311,-4.957231
7c6d5680,10.021523,-4.830246
59d0834d,10.062962,-4.9461975
4c8a8dbb,10.033529,-4.7721186
2737117a,10.168343,-5.09779
3b3fc1ff,9.9552,-5.0076656
1674eaa8,10.013234,-4.8123035
6ea58eab,9.895595,-4.880307
23f3941c,9.856967,-4.80798
482deed,9.924641,-4.862138
77c0585f,9.982438,-4.8617363
63ac4865,10.133104,-4.9666753
2cd176b1,10.061672,-5.0722604
4af90b9e,10.085404,-4.930271
4b76500f,10.072761,-5.1136365
4ea6e333,10.059196,-4.973245
32fd96ff,9.922695,-4.71164
736deb70,9.833521,-5.058037
55759278,10.13596,-5.0425906
5f63d5e,8.50674,-4.4475245
3adc8dd2,10.026349,-4.899319
60a613ae,10.018967,-5.068746
459a781,9.998235,-5.091224
462ede4d,10.030433,-4.8662987
7a171c50,10.065591,-5.1008563
30e2ede6,9.841056,-4.8742437
88f0a5f,9.856323,-4.8707848
1622791c,10.090269,-4.697249
6cfa2e10,9.739007,-4.764465
6e2c3cee,10.018819,-5.05403
6984a811,9.7811,-4.8501463
2dff99a7,10.096008,-5.092666
70a2636d,9.834292,-5.076056
49a372dc,9.902871,-4.815344
79bc3764,10.100365,-4.9396496
17c387e3,9.967388,-4.8851867
75f6dd2,9.940784,-4.8863325
6ae6f98a,9.767436,-4.7474103
4131cafc,10.001447,-4.815864
5290a174,9.951319,-4.889613
7e1b002d,10.109077,-5.0165133
78305cf3,9.857202,-4.7462106
42eef0ff,9.87596,-4.7927823
56c71517,10.107049,-4.9139266
7756a63,-9.272348,-14.492816
e9d24f1,9.890396,-5.089011
772a650c,-8.896396,-14.968138
e799d71,10.113229,-5.1402254
418049c9,9.778596,-4.6995783
4cadce82,8.882671,-4.572379
135f297a,8.584746,-4.5185933
63c6db1e,-9.325393,-15.001874
f26dab9,-11.03288,-8.504599
78fd84cf,-11.044792,-8.596742
291dd5df,-10.9591,-8.455054
25012980,-9.028678,-15.07593
e6cfa0e,7.497237,-5.2900424
219a6859,7.3784122,-5.275509
995ef43,-12.505082,-9.678963
7a24527b,7.4083624,-5.1872215
102da745,7.5533395,-5.272398
7c7055c0,7.4471397,-5.2185717
2689e49c,7.628128,-5.2301865
63d80ced,7.3530564,-5.1991987
6ceb4b00,7.4742813,-5.378016
67e6a6e8,7.5124865,-5.2162704
4c074d32,7.4191356,-5.289748
11b88e50,7.4216094,-5.3242793
468b134a,7.404947,-5.3284926
1915ddd9,7.479777,-5.1712523
454dc083,-12.308836,-9.594023
4fd6c9e4,8.341812,-5.1072493
32061b21,7.9840164,-5.152365
1975d51a,8.037042,-5.197246
28281c0f,8.103095,-5.0530033
5890378c,8.016317,-5.1146536
6f9082e1,8.70229,-5.058462
7071a6bc,8.348057,-4.7419243
44ce4b85,7.433516,-5.2250896
194446ca,7.4299307,-5.3110375
6a709d07,7.5363927,-5.307382
2c87275d,7.391766,-5.248297
3c02545e,7.3947477,-5.326024
47b7c55f,7.466171,-5.300895
6cf29615,7.3593864,-5.327756
30e7e64f,7.4691014,-5.34023
6549b76d,-9.276885,-15.532347
1ec5c228,-12.396645,-9.773159
79b9acc9,7.54914,-5.1856503
30886267,-12.295435,-9.920476
1ad4bf65,-12.336676,-9.930249
6f462703,-12.328693,-9.883047
7634ab6,-12.46621,-9.927359
23082c3e,-12.407377,-10.054618
57127d81,-12.310176,-9.724719
75ad3e5f,-12.219157,-9.739283
7745152c,-12.3014765,-9.733274
1a6bab71,-12.483973,-9.826181
66750a7f,-12.276266,-9.808475
13ec825f,-12.281178,-9.798114
656d915e,-12.102097,-10.018814
13d08766,-12.283828,-9.870867
2b9699e9,-12.4315195,-9.975646
a5db928,-12.551487,-10.08845
b07bd3e,-12.138217,-9.7588625
2149e36a,-12.260615,-9.777146
58d4e32,-12.133476,-10.025736
13d474d0,-12.341355,-9.864178
67e0b79a,-12.270419,-10.078948
5f729cea,-12.180328,-9.932543
641a2358,-11.968829,-9.430851
6d60765b,7.5989833,-5.223897
6eef5831,-12.440733,-9.943814
4f9e5a24,8.277104,-4.744296
7c4ca4f7,-12.428771,-9.945796
1c461f0e,7.651079,-5.292197
2b632ac6,8.12535,-5.192089
60089a58,7.7604146,-5.115223
2526411f,7.6588664,-5.209687
295140d8,8.147491,-4.874074
6f5bb9af,8.143878,-4.8554287
3751d7ab,7.6083274,-5.326242
5f7ffb77,7.678257,-5.222224
7b83e55e,-11.00616,-8.634686
29c4224c,9.68412,-4.6298656
5f7e7f59,8.407105,-4.3518
2b376ba8,8.494466,-4.4368525
6ad77ded,8.486295,-4.4388266
190dbc1d,8.425388,-4.3784976
6779965c,8.41097,-4.3870068
521b6b41,8.511892,-4.4262033
626ca0a3,8.509766,-4.409569
82c8b73,8.50997,-4.372605
12804737,8.343085,-4.5477166
29fe032,-11.0063925,-8.592986
29d629fa,-10.904593,-8.714154
d06e,-10.9365425,-8.624396
46359430,-10.873836,-8.685406
40f66abf,-10.897787,-8.43164
688f9117,-11.022598,-8.584608
163e3bc,-10.999341,-8.520587
72d490d6,-10.926215,-8.492645
593fbd8c,8.4107275,-4.789644
5e463cc4,-2.5983493,2.6147828
6aa8b55e,-3.105844,0.8792244
5a41f4d3,-3.002656,0.80445546
5578aae6,-3.0524962,0.80357385
69995754,-3.130101,0.70510864
a014a41,-2.9798396,0.6830516
6689dd07,-3.197985,0.8850517
70f7f8f6,-3.0982935,0.6735863
44e58f3b,-3.1350667,0.74434036
488fa735,-3.1248055,0.7919167
3bfaf0e2,-2.9817011,0.66171557
67a73a99,-3.1556182,0.67410094
6b21b36,-3.0456147,0.8133462
6d557e58,-3.0456076,0.89739746
3b4e27fb,-3.2442305,0.86278695
35051c3d,-2.9725208,0.6963128
5b817f6e,16.060223,-5.348931
27d74436,16.081617,-5.258426
3217d0fb,16.104822,-5.305486
37a80257,16.18628,-5.3337216
41647148,-2.9677448,0.74906313
d4bc726,16.164406,-5.1893544
49d332d5,-3.0055294,0.767857
79753b80,-3.1642005,0.8931873
2bf9664e,-3.2100596,0.8135604
4d7f33cb,-3.1676455,0.75654835
4f17da33,-3.0138366,0.69666
67199565,-3.067309,0.8728336
42ae1caf,-3.0515382,0.8500586
76ce0a9e,-3.302155,0.9864283
54093abb,-3.1909666,0.82742286
4efe81c2,-3.083366,0.72481334
47ed77be,-3.2100728,0.7999415
79dc5acd,-3.0400543,0.68287253
3d0b0b0a,-2.975503,0.6735932
364394ff,16.219215,-5.198644
1b94a57d,16.16858,-5.3004913
76b75f43,-2.988433,0.66767174
3a17fbb6,16.127607,-5.3218484
1e27008b,16.177816,-5.1477594
26c5269a,16.133856,-5.275787
2230db5e,16.165457,-5.279522
1a0ac1ea,16.188145,-5.288591
17599ae6,16.226736,-5.183633
7d58b0d6,16.145403,-5.262251
36a21c36,16.174177,-5.217829
4971d63,-2.924119,0.8207076
35cae47a,16.122118,-5.24139
279a1549,-5.1782713,4.34652
6ea7a86a,-6.4901505,2.937008
57f32e4a,-6.467981,2.9205592
6bc696d1,-6.4994287,3.0511575
d28c65f,-6.6152487,2.9440625
56828a2d,-6.5175695,2.991986
515cfa0,-6.6549287,2.8791914
320e0ee3,-6.6753383,2.8947506
70cc8064,-6.6519847,2.8457496
2c177edc,-6.785726,2.7799678
342b4248,-6.4217477,3.1115835
3783a2ed,-6.622407,2.9399848
25cd3110,-6.6729374,3.0458593
12b08dbf,-6.490611,2.933222
6692b227,-6.682968,2.9298067
3b091466,-6.233734,3.3091848
3d3fd478,-6.4781957,3.128003
3f86be8c,-6.5637536,3.0210986
32f6180b,-6.4791746,3.0972462
2dd89c3d,-6.6684093,3.131546
2b9d7e4e,-6.088784,3.4469633
30bf8ece,-6.8686304,2.7886944
26701805,-5.708557,3.9481797
65da72a1,-5.732167,3.8794816
4de5ff0e,-7.3868446,2.4733722
5bafdeb4,-6.6137395,2.975394
4c157c24,-6.5023403,3.0004919
3e5c980b,-7.477509,2.4112318
22a639e8,-6.5155516,3.0042992
409e59f,-6.503761,2.9935336
631b460b,-6.6000404,2.8996358
424d3b61,-6.542722,2.9160953
15dad35f,-6.6435275,2.9427042
5823d28d,-6.605783,3.1965835
4ae844e5,-6.6157002,2.8861148
36452524,-6.6248336,2.8170085
13991d65,-6.595534,3.0843453
1c8915ad,-6.474057,3.00193
2be887da,-6.656053,3.1390545
7aca3a1d,-6.558363,3.1493492
66a86e6a,-6.613085,3.0628958
65cae5c4,-6.3879547,3.1396842
1518dc83,-6.726145,2.9963043
21f81bdd,-6.492829,3.1295602
2a9ae8f9,-6.6300716,2.974051
4faca27e,-6.4552984,3.0256062
33e7eb53,-6.5677776,3.0383809
5322eca1,-6.614892,2.9510186
72696dd0,-7.8504844,2.2037113
ae511d7,-6.736502,2.8919063
477de2a3,-10.977443,0.763058
c21324c,-1.1517091,-10.376854
4f4b6c72,-1.1188153,-10.379972
5d9db086,-9.193805,1.4671754
2e00cada,-10.713655,0.6894639
1c6d9ead,-6.654696,2.864369
57020ee4,-10.428934,0.72479546
660bbd52,-10.590609,0.47828028
7d6bb7e,-10.942371,0.5426806
79ba9f3f,-11.100638,0.9049623
24fbf537,-11.023985,0.91105354
4f4db2e5,-10.971108,0.82098985
d5cb64d,-10.63589,0.7027446
5f37dbc4,-10.644258,0.4535842
3d0f7256,-11.025966,0.77020776
22815b11,-10.917799,0.44135374
2d36829e,-11.37907,0.5767254
45aa1bed,-9.347614,1.3619803
13f35866,-11.127588,0.61115605
3d16a5b2,-10.918545,0.64454645
1c6ef97a,-10.9494505,0.56780034
52c00558,-10.621237,0.6496887
5e6750f8,-10.765725,0.5091243
6f328d89,-11.076144,0.93262583
475375dd,-10.802624,0.46845287
76434d4d,-10.893396,0.3750257
7fee448d,-10.85779,0.9855198
419e5fe9,-10.863596,0.7919685
65d4b40e,-10.620427,0.85672647
51edef05,-10.746477,0.42620426
f6b7c70,-10.775827,0.8128195
7fdae2b5,-11.050195,0.54984546
4469f684,-11.007762,0.41596583
150e4d27,-10.746035,0.709241
3bf6ecf0,-10.600173,0.56508166
65b112c9,-10.793311,0.6738196
1ceba25d,-10.631089,0.94422567
3e811165,-11.052016,0.8640853
7ba5dede,-11.11253,0.3283792
42963eec,-10.862497,0.67249393
5fc86fee,-10.678778,0.628322
5790e1ad,-10.962606,0.97127235
16fb3719,-10.587375,0.6293319
1875455e,-11.0303,0.92838496
ac8ce76,-10.610056,0.5466609
1e90fd89,-10.934518,0.79311746
4c6fab43,-10.922716,0.3414905
2d0dfeb9,-10.640998,0.7791454
1fd5a037,-10.900858,0.9393027
7ab4a778,-10.790748,0.53722644
496b0c36,-10.719087,0.544537
559628f6,-11.04283,0.628366
7391cd75,-11.116164,0.53984326
6e0913d0,-10.652238,0.5211232
356da015,-10.790376,0.5055013
71481ba6,-11.046094,0.37051767
5435063a,-10.759712,0.66452795
66770904,-11.058513,0.46970925
3ffbfa2a,-10.929123,0.57972854
53f73c54,-11.130413,0.60425013
2d16896a,-8.983449,1.562284
366a3bbc,-10.884779,0.26681587
4424c8a2,-10.943382,0.85495657
6c0a6fa9,-11.168114,1.0609244
1551ec22,-10.856459,0.9469904
6ff56ca3,-10.752186,0.4653189
4fd3e16c,-10.740545,0.8598828
3618d7f1,-10.692796,0.7168091
5d3e8f06,-10.775255,0.428245
5fb06e4b,-10.66552,0.83577794
314d2f65,-10.692085,0.45915934
50d4a8a9,-10.74563,0.9463348
2b6bf06c,-10.867326,0.70120126
10a30e9f,-10.836588,0.27906814
53eb7770,-11.296432,0.53021795
52a73fb8,-9.8361845,1.1472148
43bbf564,-11.013033,0.56419814
c652a9f,-10.943139,0.44451046
239cf79f,-10.887807,0.5655283
218aa169,-10.638125,0.7437139
537c4d87,-10.627846,0.5908327
569f7054,-11.016791,0.7862149
b28defe,-11.1066265,0.807394
1a98b218,-10.908516,0.48606464
2acd35d3,-11.071587,0.4250115
5ddcbfca,-10.962341,0.6960263
1a25eb40,-10.915461,0.8476055
38a9c3d7,-10.947906,0.8281799
4217c032,-1.324741,-10.347013
7c09683d,-10.708304,0.3147571
2d92a725,-0.97073096,-10.281721
ae120f,-10.932553,0.59764117
48303fbd,-1.3151308,-10.491026
25c74e05,-10.869016,0.88986313
336e0038,-1.3200328,-10.463285
695e6f72,-11.115006,0.6931203
7ed05e49,-1.2782773,-10.428569
5e046302,-10.672655,0.74012035
6e5404a,-1.4924256,-9.9459305
1a0d286e,-1.6472532,-9.844883
2a563ab8,-1.6130065,-9.939749
5a6c68b9,-1.6252881,-9.832622
44c38edd,-1.577239,-9.977039
7b39a0d0,-1.5722946,-9.901132
28380fe6,-1.5020728,-10.049428
7a64e2db,-1.4887735,-9.996548
2b5bc793,-1.5205699,-9.9080715
103cfdbe,-1.4602097,-9.968033
4badfde,-1.531442,-9.946533
87f775b,-0.97350496,-10.485512
21760936,-10.651659,0.6559653
2f3e0fea,-1.5075545,-9.921452
46510059,-11.189327,0.8949662
454e77ad,-1.0892129,-10.328107
36f76ff3,-1.1969689,-10.332527
125e4cbf,-6.557912,3.0375764
7a689908,-8.3247795,1.9041696
63ce2f46,-10.986632,0.64567137
2ba94b0e,-8.226812,1.9901004
15cfd0da,-8.27903,1.9367193
4eb23d8e,-8.311131,1.917735
ae90e17,-8.065132,2.0606728
373bc91,-0.71205604,-10.150675
91d2474,-10.691513,0.2234659
3b0ebccb,-0.87312555,-10.114569
2a64a5fd,-0.7557118,-10.211075
3fc5a2b4,-0.8036984,-10.197517
6d29f5c8,-0.851258,-10.171048
554f7f8e,-0.8277134,-10.118139
6bf20612,-0.90953434,-10.101268
19346877,-0.7496339,-10.079913
76dbbfc5,-0.826123,-10.172476
6f6262c,-10.839417,0.5292752
64fbf71a,-8.325489,1.9119709
273cda50,-0.46351343,-10.738088
43865c5b,-0.42646992,-10.821582
2e16c580,-0.5028879,-10.772881
15ffa192,-0.48559245,-10.78742
3a742627,-0.57218534,-10.668794
a2b090c,-0.3933335,-10.776349
79cd9475,-0.52471405,-10.620743
180fc0d7,-0.4034372,-10.851639
186bd143,-0.59012866,-10.776331
1ccdd088,-0.6022374,-10.865575
76086325,-0.43714452,-10.742738
5cd79a91,-0.48583266,-10.767825
7b53320,-0.9966288,-10.375187
78c862b,-0.33033666,-10.907776
79345f32,-0.4765002,-10.735619
8da75e5,-0.46190372,-10.813124
2c785cc,-0.42038164,-10.756588
87c955a,-0.41132694,-10.803377
79d1f90a,-0.49710086,-10.71647
2d2fec46,-0.4507477,-10.886266
6d9bdd4c,-0.50005937,-10.70477
2e32923,-0.39043903,-10.825363
306e798,-0.49684703,-10.781443
5ef015f,-0.3306982,-10.874803
42a59fc2,-0.51101077,-10.696613
7e9bbfc0,-0.36734042,-10.880105
2d6683e6,-1.0528947,-10.446301
1e6014ae,-11.186196,0.5662114
78246609,-1.1987492,-10.338234
19b6e522,-10.829169,0.33453223
2d1eb5af,-10.671283,0.739744
5a53a802,-10.820106,0.5514168
760ec6f6,-10.886325,0.5478286
20afcf60,-11.11165,0.6218761
1c47b750,-10.99785,0.73633707
235b9210,-11.143874,0.4407108
187f889b,-10.780729,0.70142007
21b82f72,-10.859112,0.6793258
54bbdcb5,-9.810587,1.1950536
1b417767,-11.021263,0.91433954
337ec467,-10.844299,0.8647939
69abdf05,-10.645889,0.33719337
74e9a0ac,-11.100437,0.47131744
129ab7c,-11.0504465,0.86503446
35659906,-10.688307,0.36574695
3fe00b29,-10.794319,0.3819046
77eaf3d7,-11.089722,0.40957546
4dbc3dd1,-10.997437,0.9119025
5fc5769c,-10.807466,0.3555911
799ead8f,-7.353862,2.4959495
176fdc6c,-10.655734,0.43094972
5b309303,-10.76685,0.38506404
525b3e48,-11.208704,0.25763875
566e5c91,-10.861188,0.4033742
f61cec3,-10.695042,0.7384744
2cb71171,-10.837181,0.6090031
77cc07b2,-10.874825,0.5772998
55c8a32b,-10.807413,0.5076561
2d880347,-10.699178,0.5971485
58f8b0cd,-10.938601,1.0503286
6d21d4f8,-8.255818,1.9478427
7e4dfdcc,-10.728651,0.80038714
6991a405,-10.8125305,0.31896856
3b8f22a8,-11.174976,0.39234537
3c12618f,-10.872039,0.69889265
9599915,-10.799862,0.66323686
20dbaf2b,-11.084244,0.43899432
88769aa,-9.277508,1.3682063
63638847,-11.148098,0.85541993
58f32646,-10.936236,0.6185142
4c793d8c,-10.86478,0.7632725
48220219,-10.680448,0.7056214
12a82848,-11.193958,0.62141895
484a3ad3,-11.045419,0.22947119
1e4847a2,-11.123046,0.75016457
656a57b0,-10.976966,0.19657417
63f33d97,-10.813259,0.64348525
3c11d602,-10.551785,0.745808
6c8fbc53,-11.18389,0.828519
32f9ebc6,-11.176098,0.69248945
12f0cc68,-11.057452,0.8949643
598f7e40,-8.5224905,1.7946818
7bed38be,-11.002445,0.8525784
24395c11,-11.212246,0.65899706
4d90cc39,-10.774639,0.8453121
6dcd265e,-11.01918,0.67781484
6e10e0b5,-11.029264,0.41585547
71d72dec,-11.228589,0.45741126
406a19e3,-10.514016,0.25206196
267bf986,-11.213694,0.8235774
58858285,-11.2194605,0.49538597
fdf186f,-1.5951017,-9.990196
2b7f63cd,-11.202889,0.3636478
8ae245a,-1.6052253,-10.030521
2c426ff6,-1.5975869,-10.018245
17e70f9b,-1.4146407,-9.795144
60df3e01,-1.4682394,-9.999443
54cc15f5,-1.5418892,-9.941228
627c7941,-1.5369154,-9.927369
42384c35,-1.5463874,-9.977986
5db4ae0b,-10.639878,0.6882676
5a88bfdc,-1.3513428,-10.383312
3117c1ef,-11.312572,0.50105745
87cd5dc,-1.1078773,-10.306549
95dca9a,-1.1869367,-10.398178
247ce50d,-7.977797,2.1088305
5606da4e,-8.294103,1.9297658
2929237d,-8.338559,1.8988435
16291c00,-6.696928,2.906543
76e0e948,-9.277076,1.4451503
1f3f311c,-0.9544786,-10.320738
645c0f16,-1.3361609,-10.40265
186bb5c7,-1.3325377,-10.418798
71c0369,-1.1357936,-10.359839
2229b41,-2.314631,3.8745675
